[ 7/2053 ]	7.99296e+027	1.84984e+027	8.03966e+026	3.99648e+027	3.99648e+027
[ 8/2053 ]	7.92691e+027	8.73006e+026	9.39054e+026	3.96345e+027	3.96345e+027
[ 9/2053 ]	7.81655e+027	8.24008e+026	9.34367e+026	3.90827e+027	3.90827e+027
[ 10/2053 ]	6.89263e+027	0	9.23915e+026	3.44632e+027	3.44632e+027
[ 11/2053 ]	6.08148e+027	0	8.11159e+026	3.04074e+027	3.04074e+027
[ 12/2053 ]	5.38265e+027	0	6.98829e+026	2.69132e+027	2.69132e+027
[ 1/2054 ]	4.7845e+027	0	5.9815e+026	2.39225e+027	2.39225e+027
[ 2/2054 ]	6.3856e+027	2.09005e+027	4.8894e+026	3.1928e+027	3.1928e+027
[ 3/2054 ]	8.28801e+027	2.55887e+027	6.56461e+026	4.144e+027	4.144e+027
[ 4/2054 ]	1.33623e+028	5.93696e+027	8.6271e+026	6.68113e+027	6.68113e+027
[ 5/2054 ]	1.8017e+028	6.12592e+027	1.47118e+027	9.0085e+027	9.0085e+027
[ 6/2054 ]	2.22431e+028	6.27497e+027	2.04886e+027	1.11216e+028	1.11216e+028
[ 7/2054 ]	2.55918e+028	5.92278e+027	2.57413e+027	1.27959e+028	1.27959e+028
[ 8/2054 ]	2.53803e+028	2.79518e+027	3.00665e+027	1.26901e+028	1.26901e+028
[ 9/2054 ]	2.50269e+028	2.6383e+027	2.99164e+027	1.25135e+028	1.25135e+028
[ 10/2054 ]	2.20688e+028	0	2.95818e+027	1.10344e+028	1.10344e+028
[ 11/2054 ]	1.94716e+028	0	2.59716e+027	9.7358e+027	9.7358e+027
[ 12/2054 ]	1.72341e+028	0	2.2375e+027	8.61705e+027	8.61705e+027
[ 1/2055 ]	1.53189e+028	0	1.91515e+027	7.65947e+027	7.65947e+027
[ 2/2055 ]	2.04453e+028	6.69188e+027	1.56548e+027	1.02227e+028	1.02227e+028
[ 3/2055 ]	2.65365e+028	8.19295e+027	2.10185e+027	1.32682e+028	1.32682e+028
[ 4/2055 ]	4.27831e+028	1.90089e+028	2.76221e+027	2.13916e+028	2.13916e+028
[ 5/2055 ]	5.76866e+028	1.96139e+028	4.71041e+027	2.88433e+028	2.88433e+028
[ 6/2055 ]	7.12177e+028	2.00911e+028	6.56003e+027	3.56089e+028	3.56089e+028
[ 7/2055 ]	8.19394e+028	1.89635e+028	8.24182e+027	4.09697e+028	4.09697e+028
[ 8/2055 ]	8.12623e+028	8.94958e+027	9.62667e+027	4.06312e+028	4.06312e+028
[ 9/2055 ]	8.0131e+028	8.44728e+027	9.57862e+027	4.00655e+028	4.00655e+028
[ 10/2055 ]	7.06595e+028	0	9.47147e+027	3.53298e+028	3.53298e+028
[ 11/2055 ]	6.2344e+028	0	8.31556e+027	3.1172e+028	3.1172e+028
[ 12/2055 ]	5.51799e+028	0	7.16402e+027	2.759e+028	2.759e+028
[ 1/2056 ]	4.9048e+028	0	6.13191e+027	2.4524e+028	2.4524e+028
[ 2/2056 ]	6.54617e+028	2.1426e+028	5.01235e+027	3.27308e+028	3.27308e+028
[ 3/2056 ]	8.49641e+028	2.62321e+028	6.72968e+027	4.24821e+028	4.24821e+028
[ 4/2056 ]	1.36983e+029	6.08624e+028	8.84403e+027	6.84913e+028	6.84913e+028
[ 5/2056 ]	1.847e+029	6.27996e+028	1.50817e+028	9.23502e+028	9.23502e+028
[ 6/2056 ]	2.28024e+029	6.43276e+028	2.10038e+028	1.14012e+029	1.14012e+029
[ 7/2056 ]	2.62353e+029	6.07171e+028	2.63886e+028	1.31176e+029	1.31176e+029
[ 8/2056 ]	2.60185e+029	2.86547e+028	3.08226e+028	1.30092e+029	1.30092e+029
[ 9/2056 ]	2.56563e+029	2.70464e+028	3.06687e+028	1.28281e+029	1.28281e+029
[ 10/2056 ]	2.26237e+029	0	3.03257e+028	1.13118e+029	1.13118e+029
[ 11/2056 ]	1.99612e+029	0	2.66247e+028	9.98061e+028	9.98061e+028
[ 12/2056 ]	1.76675e+029	0	2.29377e+028	8.83373e+028	8.83373e+028
[ 1/2057 ]	1.57041e+029	0	1.96331e+028	7.85207e+028	7.85207e+028
[ 2/2057 ]	2.09595e+029	6.86015e+028	1.60485e+028	1.04797e+029	1.04797e+029
[ 3/2057 ]	2.72037e+029	8.39897e+028	2.1547e+028	1.36019e+029	1.36019e+029
[ 4/2057 ]	4.38589e+029	1.94869e+029	2.83167e+028	2.19295e+029	2.19295e+029
[ 5/2057 ]	5.91372e+029	2.01071e+029	4.82885e+028	2.95686e+029	2.95686e+029
[ 6/2057 ]	7.30085e+029	2.05963e+029	6.72498e+028	3.65043e+029	3.65043e+029
[ 7/2057 ]	8.39998e+029	1.94404e+029	8.44907e+028	4.19999e+029	4.19999e+029
[ 8/2057 ]	8.33057e+029	9.17462e+028	9.86874e+028	4.16528e+029	4.16528e+029
[ 9/2057 ]	8.21459e+029	8.65969e+028	9.81947e+028	4.1073e+029	4.1073e+029
[ 10/2057 ]	7.24363e+029	0	9.70963e+028	3.62181e+029	3.62181e+029
[ 11/2057 ]	6.39116e+029	0	8.52466e+028	3.19558e+029	3.19558e+029
[ 12/2057 ]	5.65675e+029	0	7.34416e+028	2.82837e+029	2.82837e+029
[ 1/2058 ]	5.02814e+029	0	6.2861e+028	2.51407e+029	2.51407e+029
[ 2/2058 ]	6.71078e+029	2.19648e+029	5.13839e+028	3.35539e+029	3.35539e+029
[ 3/2058 ]	8.71006e+029	2.68917e+029	6.8989e+028	4.35503e+029	4.35503e+029
[ 4/2058 ]	1.40427e+030	6.23929e+029	9.06641e+028	7.02135e+029	7.02135e+029
[ 5/2058 ]	1.89345e+030	6.43787e+029	1.5461e+029	9.46724e+029	9.46724e+029
[ 6/2058 ]	2.33758e+030	6.59451e+029	2.1532e+029	1.16879e+030	1.16879e+030
[ 7/2058 ]	2.6895e+030	6.22439e+029	2.70521e+029	1.34475e+030	1.34475e+030
[ 8/2058 ]	2.66727e+030	2.93752e+029	3.15976e+029	1.33364e+030	1.33364e+030
[ 9/2058 ]	2.63014e+030	2.77265e+029	3.14399e+029	1.31507e+030	1.31507e+030
[ 10/2058 ]	2.31926e+030	0	3.10882e+029	1.15963e+030	1.15963e+030
[ 11/2058 ]	2.04632e+030	0	2.72942e+029	1.02316e+030	1.02316e+030
[ 12/2058 ]	1.81117e+030	0	2.35144e+029	9.05586e+029	9.05586e+029
[ 1/2059 ]	1.6099e+030	0	2.01268e+029	8.04952e+029	8.04952e+029
[ 2/2059 ]	2.14865e+030	7.03266e+029	1.6452e+029	1.07432e+030	1.07432e+030
[ 3/2059 ]	2.78878e+030	8.61016e+029	2.20888e+029	1.39439e+030	1.39439e+030
[ 4/2059 ]	4.49618e+030	1.99769e+030	2.90287e+029	2.24809e+030	2.24809e+030
[ 5/2059 ]	6.06242e+030	2.06127e+030	4.95028e+029	3.03121e+030	3.03121e+030
[ 6/2059 ]	7.48444e+030	2.11142e+030	6.89408e+029	3.74222e+030	3.74222e+030
[ 7/2059 ]	8.6112e+030	1.99292e+030	8.66152e+029	4.3056e+030	4.3056e+030
[ 8/2059 ]	8.54005e+030	9.40532e+029	1.01169e+030	4.27002e+030	4.27002e+030
[ 9/2059 ]	8.42115e+030	8.87744e+029	1.00664e+030	4.21058e+030	4.21058e+030
[ 10/2059 ]	7.42577e+030	0	9.95379e+029	3.71289e+030	3.71289e+030
[ 11/2059 ]	6.55187e+030	0	8.73901e+029	3.27594e+030	3.27594e+030
[ 12/2059 ]	5.79899e+030	0	7.52883e+029	2.89949e+030	2.89949e+030
[ 1/2060 ]	5.15457e+030	0	6.44416e+029	2.57729e+030	2.57729e+030
[ 2/2060 ]	6.87952e+030	2.25171e+030	5.26759e+029	3.43976e+030	3.43976e+030
[ 3/2060 ]	8.92908e+030	2.75679e+030	7.07237e+029	4.46454e+030	4.46454e+030
[ 4/2060 ]	1.43958e+031	6.39617e+030	9.29439e+029	7.19791e+030	7.19791e+030
[ 5/2060 ]	1.94106e+031	6.59975e+030	1.58497e+030	9.7053e+030	9.7053e+030
[ 6/2060 ]	2.39636e+031	6.76033e+030	2.20734e+030	1.19818e+031	1.19818e+031
[ 7/2060 ]	2.75713e+031	6.38091e+030	2.77324e+030	1.37856e+031	1.37856e+031
[ 8/2060 ]	2.73434e+031	3.01139e+030	3.23922e+030	1.36717e+031	1.36717e+031
[ 9/2060 ]	2.69627e+031	2.84237e+030	3.22305e+030	1.34814e+031	1.34814e+031
[ 10/2060 ]	2.37758e+031	0	3.18699e+030	1.18879e+031	1.18879e+031
[ 11/2060 ]	2.09777e+031	0	2.79805e+030	1.04889e+031	1.04889e+031
[ 12/2060 ]	1.85671e+031	0	2.41057e+030	9.28357e+030	9.28357e+030
[ 1/2061 ]	1.65039e+031	0	2.06329e+030	8.25193e+030	8.25193e+030
[ 2/2061 ]	2.20268e+031	7.20949e+030	1.68657e+030	1.10134e+031	1.10134e+031
[ 3/2061 ]	2.8589e+031	8.82667e+030	2.26442e+030	1.42945e+031	1.42945e+031
[ 4/2061 ]	4.60924e+031	2.04792e+031	2.97587e+030	2.30462e+031	2.30462e+031
[ 5/2061 ]	6.21486e+031	2.1131e+031	5.07475e+030	3.10743e+031	3.10743e+031
[ 6/2061 ]	7.67263e+031	2.16452e+031	7.06744e+030	3.83632e+031	3.83632e+031
[ 7/2061 ]	8.82773e+031	2.04303e+031	8.87932e+030	4.41387e+031	4.41387e+031
[ 8/2061 ]	8.75479e+031	9.64182e+030	1.03713e+031	4.37739e+031	4.37739e+031
[ 9/2061 ]	8.6329e+031	9.10067e+030	1.03195e+031	4.31645e+031	4.31645e+031
[ 10/2061 ]	7.6125e+031	0	1.02041e+031	3.80625e+031	3.80625e+031
[ 11/2061 ]	6.71662e+031	0	8.95876e+030	3.35831e+031	3.35831e+031
[ 12/2061 ]	5.94481e+031	0	7.71814e+030	2.9724e+031	2.9724e+031
[ 1/2062 ]	5.28419e+031	0	6.6062e+030	2.64209e+031	2.64209e+031
[ 2/2062 ]	7.05251e+031	2.30833e+031	5.40005e+030	3.52625e+031	3.52625e+031
[ 3/2062 ]	9.1536e+031	2.82611e+031	7.25021e+030	4.5768e+031	4.5768e+031
[ 4/2062 ]	1.47578e+032	6.55701e+031	9.5281e+030	7.3789e+031	7.3789e+031
[ 5/2062 ]	1.98987e+032	6.76571e+031	1.62483e+031	9.94934e+031	9.94934e+031
[ 6/2062 ]	2.45662e+032	6.93032e+031	2.26284e+031	1.22831e+032	1.22831e+032
[ 7/2062 ]	2.82645e+032	6.54136e+031	2.84297e+031	1.41323e+032	1.41323e+032
[ 8/2062 ]	2.8031e+032	3.08711e+031	3.32067e+031	1.40155e+032	1.40155e+032
[ 9/2062 ]	2.76407e+032	2.91384e+031	3.30409e+031	1.38204e+032	1.38204e+032
[ 10/2062 ]	2.43736e+032	0	3.26713e+031	1.21868e+032	1.21868e+032
[ 11/2062 ]	2.15052e+032	0	2.86841e+031	1.07526e+032	1.07526e+032
[ 12/2062 ]	1.9034e+032	0	2.47119e+031	9.51701e+031	9.51701e+031
[ 1/2063 ]	1.69188e+032	0	2.11517e+031	8.45942e+031	8.45942e+031
[ 2/2063 ]	2.25806e+032	7.39078e+031	1.72898e+031	1.12903e+032	1.12903e+032
[ 3/2063 ]	2.93079e+032	9.04862e+031	2.32136e+031	1.46539e+032	1.46539e+032
[ 4/2063 ]	4.72514e+032	2.09942e+032	3.0507e+031	2.36257e+032	2.36257e+032
[ 5/2063 ]	6.37114e+032	2.16624e+032	5.20236e+031	3.18557e+032	3.18557e+032
[ 6/2063 ]	7.86557e+032	2.21894e+032	7.24515e+031	3.93278e+032	3.93278e+032
[ 7/2063 ]	9.04971e+032	2.0944e+032	9.10259e+031	4.52486e+032	4.52486e+032
[ 8/2063 ]	8.97493e+032	9.88427e+031	1.06321e+032	4.48747e+032	4.48747e+032
[ 9/2063 ]	8.84998e+032	9.32951e+031	1.0579e+032	4.42499e+032	4.42499e+032
[ 10/2063 ]	7.80392e+032	0	1.04607e+032	3.90196e+032	3.90196e+032
[ 11/2063 ]	6.88551e+032	0	9.18403e+031	3.44276e+032	3.44276e+032
[ 12/2063 ]	6.09429e+032	0	7.91222e+031	3.04715e+032	3.04715e+032
[ 1/2064 ]	5.41706e+032	0	6.77232e+031	2.70853e+032	2.70853e+032
[ 2/2064 ]	7.22985e+032	2.36637e+032	5.53584e+031	3.61492e+032	3.61492e+032
[ 3/2064 ]	9.38377e+032	2.89718e+032	7.43252e+031	4.69189e+032	4.69189e+032
[ 4/2064 ]	1.51289e+033	6.72189e+032	9.76769e+031	7.56444e+032	7.56444e+032
[ 5/2064 ]	2.0399e+033	6.93583e+032	1.66569e+032	1.01995e+033	1.01995e+033
[ 6/2064 ]	2.51839e+033	7.10459e+032	2.31974e+032	1.25919e+033	1.25919e+033
[ 7/2064 ]	2.89753e+033	6.70584e+032	2.91446e+032	1.44876e+033	1.44876e+033
[ 8/2064 ]	2.87358e+033	3.16474e+032	3.40417e+032	1.43679e+033	1.43679e+033
[ 9/2064 ]	2.83358e+033	2.98711e+032	3.38717e+032	1.41679e+033	1.41679e+033
[ 10/2064 ]	2.49865e+033	0	3.34928e+032	1.24932e+033	1.24932e+033
[ 11/2064 ]	2.2046e+033	0	2.94053e+032	1.1023e+033	1.1023e+033
[ 12/2064 ]	1.95126e+033	0	2.53333e+032	9.75632e+032	9.75632e+032
[ 1/2065 ]	1.73443e+033	0	2.16835e+032	8.67214e+032	8.67214e+032
[ 2/2065 ]	2.31484e+033	7.57662e+032	1.77246e+032	1.15742e+033	1.15742e+033
[ 3/2065 ]	3.00449e+033	9.27615e+032	2.37974e+032	1.50224e+033	1.50224e+033
[ 4/2065 ]	4.84395e+033	2.15221e+033	3.12741e+032	2.42198e+033	2.42198e+033
[ 5/2065 ]	6.53134e+033	2.22071e+033	5.33317e+032	3.26567e+033	3.26567e+033
[ 6/2065 ]	8.06335e+033	2.27474e+033	7.42733e+032	4.03167e+033	4.03167e+033
[ 7/2065 ]	9.27727e+033	2.14707e+033	9.33148e+032	4.63863e+033	4.63863e+033
[ 8/2065 ]	9.20061e+033	1.01328e+033	1.08994e+033	4.6003e+033	4.6003e+033
[ 9/2065 ]	9.07252e+033	9.5641e+032	1.0845e+033	4.53626e+033	4.53626e+033
[ 10/2065 ]	8.00015e+033	0	1.07237e+033	4.00007e+033	4.00007e+033
[ 11/2065 ]	7.05865e+033	0	9.41497e+032	3.52933e+033	3.52933e+033
[ 12/2065 ]	6.24753e+033	0	8.11118e+032	3.12377e+033	3.12377e+033
[ 1/2066 ]	5.55327e+033	0	6.94261e+032	2.77664e+033	2.77664e+033
[ 2/2066 ]	7.41164e+033	2.42588e+033	5.67504e+032	3.70582e+033	3.70582e+033
[ 3/2066 ]	9.61973e+033	2.97003e+033	7.61941e+032	4.80987e+033	4.80987e+033
[ 4/2066 ]	1.55093e+034	6.89091e+033	1.00133e+033	7.75466e+033	7.75466e+033
[ 5/2066 ]	2.0912e+034	7.11024e+033	1.70757e+033	1.0456e+034	1.0456e+034
[ 6/2066 ]	2.58171e+034	7.28324e+033	2.37808e+033	1.29086e+034	1.29086e+034
[ 7/2066 ]	2.97039e+034	6.87446e+033	2.98774e+033	1.48519e+034	1.48519e+034
[ 8/2066 ]	2.94584e+034	3.24431e+033	3.48977e+033	1.47292e+034	1.47292e+034
[ 9/2066 ]	2.90483e+034	3.06222e+033	3.47234e+033	1.45241e+034	1.45241e+034
[ 10/2066 ]	2.56148e+034	0	3.4335e+033	1.28074e+034	1.28074e+034
[ 11/2066 ]	2.26003e+034	0	3.01447e+033	1.13002e+034	1.13002e+034
[ 12/2066 ]	2.00033e+034	0	2.59703e+033	1.00016e+034	1.00016e+034
[ 1/2067 ]	1.77804e+034	0	2.22288e+033	8.8902e+033	8.8902e+033
[ 2/2067 ]	2.37305e+034	7.76714e+033	1.81703e+033	1.18653e+034	1.18653e+034
[ 3/2067 ]	3.08003e+034	9.5094e+033	2.43958e+033	1.54002e+034	1.54002e+034
[ 4/2067 ]	4.96575e+034	2.20632e+034	3.20605e+033	2.48288e+034	2.48288e+034
[ 5/2067 ]	6.69558e+034	2.27655e+034	5.46728e+033	3.34779e+034	3.34779e+034
[ 6/2067 ]	8.26611e+034	2.33194e+034	7.6141e+033	4.13305e+034	4.13305e+034
[ 7/2067 ]	9.51055e+034	2.20106e+034	9.56612e+033	4.75528e+034	4.75528e+034
[ 8/2067 ]	9.43196e+034	1.03876e+034	1.11735e+034	4.71598e+034	4.71598e+034
[ 9/2067 ]	9.30065e+034	9.8046e+033	1.11177e+034	4.65032e+034	4.65032e+034
[ 10/2067 ]	8.20131e+034	0	1.09934e+034	4.10066e+034	4.10066e+034
[ 11/2067 ]	7.23614e+034	0	9.65171e+033	3.61807e+034	3.61807e+034
[ 12/2067 ]	6.40463e+034	0	8.31513e+033	3.20232e+034	3.20232e+034
[ 1/2068 ]	5.69291e+034	0	7.11719e+033	2.84646e+034	2.84646e+034
[ 2/2068 ]	7.59801e+034	2.48688e+034	5.81774e+033	3.79901e+034	3.79901e+034
[ 3/2068 ]	9.86162e+034	3.04471e+034	7.81101e+033	4.93081e+034	4.93081e+034
[ 4/2068 ]	1.58993e+035	7.06419e+034	1.02651e+034	7.94965e+034	7.94965e+034
[ 5/2068 ]	2.14378e+035	7.28903e+034	1.75051e+034	1.07189e+035	1.07189e+035
[ 6/2068 ]	2.64663e+035	7.46638e+034	2.43787e+034	1.32332e+035	1.32332e+035
[ 7/2068 ]	3.04508e+035	7.04732e+034	3.06287e+034	1.52254e+035	1.52254e+035
[ 8/2068 ]	3.01992e+035	3.32589e+034	3.57752e+034	1.50996e+035	1.50996e+035
[ 9/2068 ]	2.97787e+035	3.13923e+034	3.55966e+034	1.48894e+035	1.48894e+035
[ 10/2068 ]	2.62589e+035	0	3.51984e+034	1.31294e+035	1.31294e+035
[ 11/2068 ]	2.31686e+035	0	3.09027e+034	1.15843e+035	1.15843e+035
[ 12/2068 ]	2.05063e+035	0	2.66233e+034	1.02531e+035	1.02531e+035
[ 1/2069 ]	1.82275e+035	0	2.27877e+034	9.11375e+034	9.11375e+034
[ 2/2069 ]	2.43272e+035	7.96245e+034	1.86272e+034	1.21636e+035	1.21636e+035
[ 3/2069 ]	3.15748e+035	9.74852e+034	2.50092e+034	1.57874e+035	1.57874e+035
[ 4/2069 ]	5.09062e+035	2.2618e+035	3.28667e+034	2.54531e+035	2.54531e+035
[ 5/2069 ]	6.86394e+035	2.33379e+035	5.60476e+034	3.43197e+035	3.43197e+035
[ 6/2069 ]	8.47396e+035	2.39058e+035	7.80555e+034	4.23698e+035	4.23698e+035
[ 7/2069 ]	9.7497e+035	2.2564e+035	9.80667e+034	4.87485e+035	4.87485e+035
[ 8/2069 ]	9.66913e+035	1.06488e+035	1.14545e+035	4.83457e+035	4.83457e+035
[ 9/2069 ]	9.53452e+035	1.00511e+035	1.13973e+035	4.76726e+035	4.76726e+035
[ 10/2069 ]	8.40754e+035	0	1.12698e+035	4.20377e+035	4.20377e+035
[ 11/2069 ]	7.4181e+035	0	9.89441e+034	3.70905e+035	3.70905e+035
[ 12/2069 ]	6.56568e+035	0	8.52422e+034	3.28284e+035	3.28284e+035
[ 1/2070 ]	5.83606e+035	0	7.29615e+034	2.91803e+035	2.91803e+035
[ 2/2070 ]	7.78907e+035	2.54941e+035	5.96403e+034	3.89453e+035	3.89453e+035
[ 3/2070 ]	1.01096e+036	3.12127e+035	8.00742e+034	5.0548e+035	5.0548e+035
[ 4/2070 ]	1.62991e+036	7.24182e+035	1.05232e+035	8.14955e+035	8.14955e+035
[ 5/2070 ]	2.19769e+036	7.47231e+035	1.79452e+035	1.09884e+036	1.09884e+036
[ 6/2070 ]	2.71318e+036	7.65412e+035	2.49917e+035	1.35659e+036	1.35659e+036
[ 7/2070 ]	3.12165e+036	7.22453e+035	3.13989e+035	1.56082e+036	1.56082e+036
[ 8/2070 ]	3.09585e+036	3.40952e+035	3.66748e+035	1.54793e+036	1.54793e+036
[ 9/2070 ]	3.05275e+036	3.21816e+035	3.64917e+035	1.52638e+036	1.52638e+036
[ 10/2070 ]	2.69192e+036	0	3.60835e+035	1.34596e+036	1.34596e+036
[ 11/2070 ]	2.37512e+036	0	3.16798e+035	1.18756e+036	1.18756e+036
[ 12/2070 ]	2.10219e+036	0	2.72928e+035	1.0511e+036	1.0511e+036
[ 1/2071 ]	1.86858e+036	0	2.33607e+035	9.34292e+035	9.34292e+035
[ 2/2071 ]	2.4939e+036	8.16267e+035	1.90956e+035	1.24695e+036	1.24695e+036
[ 3/2071 ]	3.23688e+036	9.99365e+035	2.56381e+035	1.61844e+036	1.61844e+036
[ 4/2071 ]	5.21863e+036	2.31868e+036	3.36931e+035	2.60931e+036	2.60931e+036
[ 5/2071 ]	7.03653e+036	2.39248e+036	5.74569e+035	3.51827e+036	3.51827e+036
[ 6/2071 ]	8.68704e+036	2.45069e+036	8.00183e+035	4.34352e+036	4.34352e+036
[ 7/2071 ]	9.99486e+036	2.31314e+036	1.00533e+036	4.99743e+036	4.99743e+036
[ 8/2071 ]	9.91227e+036	1.09166e+036	1.17425e+036	4.95613e+036	4.95613e+036
[ 9/2071 ]	9.77427e+036	1.03039e+036	1.16839e+036	4.88713e+036	4.88713e+036
[ 10/2071 ]	8.61895e+036	0	1.15532e+036	4.30948e+036	4.30948e+036
[ 11/2071 ]	7.60463e+036	0	1.01432e+036	3.80232e+036	3.80232e+036
[ 12/2071 ]	6.73077e+036	0	8.73857e+035	3.36539e+036	3.36539e+036
[ 1/2072 ]	5.98281e+036	0	7.47962e+035	2.99141e+036	2.99141e+036
[ 2/2072 ]	7.98493e+036	2.61351e+036	6.114e+035	3.99246e+036	3.99246e+036
[ 3/2072 ]	1.03638e+037	3.19976e+036	8.20877e+035	5.1819e+036	5.1819e+036
[ 4/2072 ]	1.67089e+037	7.42392e+036	1.07878e+036	8.35447e+036	8.35447e+036
[ 5/2072 ]	2.25295e+037	7.66021e+036	1.83965e+036	1.12647e+037	1.12647e+037
[ 6/2072 ]	2.78141e+037	7.84659e+036	2.56202e+036	1.3907e+037	1.3907e+037
[ 7/2072 ]	3.20014e+037	7.40619e+036	3.21884e+036	1.60007e+037	1.60007e+037
[ 8/2072 ]	3.1737e+037	3.49526e+036	3.7597e+036	1.58685e+037	1.58685e+037
[ 9/2072 ]	3.12951e+037	3.29908e+036	3.74093e+036	1.56476e+037	1.56476e+037
[ 10/2072 ]	2.75961e+037	0	3.69908e+036	1.3798e+037	1.3798e+037
[ 11/2072 ]	2.43484e+037	0	3.24764e+036	1.21742e+037	1.21742e+037
[ 12/2072 ]	2.15505e+037	0	2.7979e+036	1.07753e+037	1.07753e+037
[ 1/2073 ]	1.91557e+037	0	2.39482e+036	9.57785e+036	9.57785e+036
[ 2/2073 ]	2.55661e+037	8.36792e+036	1.95757e+036	1.2783e+037	1.2783e+037
[ 3/2073 ]	3.31827e+037	1.02449e+037	2.62827e+036	1.65914e+037	1.65914e+037
[ 4/2073 ]	5.34985e+037	2.37698e+037	3.45403e+036	2.67493e+037	2.67493e+037
[ 5/2073 ]	7.21347e+037	2.45264e+037	5.89017e+036	3.60674e+037	3.60674e+037
[ 6/2073 ]	8.90548e+037	2.51231e+037	8.20304e+036	4.45274e+037	4.45274e+037
[ 7/2073 ]	1.02462e+038	2.37131e+037	1.03061e+037	5.12309e+037	5.12309e+037
[ 8/2073 ]	1.01615e+038	1.11911e+037	1.20378e+037	5.08076e+037	5.08076e+037
[ 9/2073 ]	1.002e+038	1.0563e+037	1.19777e+037	5.01002e+037	5.01002e+037
[ 10/2073 ]	8.83568e+037	0	1.18437e+037	4.41784e+037	4.41784e+037
[ 11/2073 ]	7.79585e+037	0	1.03983e+037	3.89793e+037	3.89793e+037
[ 12/2073 ]	6.90002e+037	0	8.9583e+036	3.45001e+037	3.45001e+037
[ 1/2074 ]	6.13325e+037	0	7.66769e+036	3.06663e+037	3.06663e+037
[ 2/2074 ]	8.18571e+037	2.67923e+037	6.26773e+036	4.09286e+037	4.09286e+037
[ 3/2074 ]	1.06244e+038	3.28022e+037	8.41518e+036	5.3122e+037	5.3122e+037
[ 4/2074 ]	1.71291e+038	7.61059e+037	1.10591e+037	8.56455e+037	8.56455e+037
[ 5/2074 ]	2.3096e+038	7.85283e+037	1.88591e+037	1.1548e+038	1.1548e+038
[ 6/2074 ]	2.85135e+038	8.04389e+037	2.62644e+037	1.42567e+038	1.42567e+038
[ 7/2074 ]	3.28061e+038	7.59243e+037	3.29978e+037	1.64031e+038	1.64031e+038
[ 8/2074 ]	3.2535e+038	3.58315e+037	3.85423e+037	1.62675e+038	1.62675e+038
[ 9/2074 ]	3.20821e+038	3.38204e+037	3.83499e+037	1.6041e+038	1.6041e+038
[ 10/2074 ]	2.829e+038	0	3.7921e+037	1.4145e+038	1.4145e+038
[ 11/2074 ]	2.49607e+038	0	3.3293e+037	1.24803e+038	1.24803e+038
[ 12/2074 ]	2.20924e+038	0	2.86826e+037	1.10462e+038	1.10462e+038
[ 1/2075 ]	1.96374e+038	0	2.45503e+037	9.81869e+037	9.81869e+037
[ 2/2075 ]	2.62089e+038	8.57834e+037	2.0068e+037	1.31045e+038	1.31045e+038
[ 3/2075 ]	3.40171e+038	1.05026e+038	2.69436e+037	1.70086e+038	1.70086e+038
[ 4/2075 ]	5.48437e+038	2.43675e+038	3.54089e+037	2.74219e+038	2.74219e+038
[ 5/2075 ]	7.39486e+038	2.51431e+038	6.03828e+037	3.69743e+038	3.69743e+038
[ 6/2075 ]	9.12941e+038	2.57549e+038	8.40931e+037	4.56471e+038	4.56471e+038
[ 7/2075 ]	1.05038e+039	2.43093e+038	1.05652e+038	5.25191e+038	5.25191e+038
[ 8/2075 ]	1.0417e+039	1.14725e+038	1.23404e+038	5.20851e+038	5.20851e+038
[ 9/2075 ]	1.0272e+039	1.08286e+038	1.22788e+038	5.136e+038	5.136e+038
[ 10/2075 ]	9.05785e+038	0	1.21415e+038	4.52893e+038	4.52893e+038
[ 11/2075 ]	7.99188e+038	0	1.06597e+038	3.99594e+038	3.99594e+038
[ 12/2075 ]	7.07353e+038	0	9.18356e+037	3.53676e+038	3.53676e+038
[ 1/2076 ]	6.28748e+038	0	7.8605e+037	3.14374e+038	3.14374e+038
[ 2/2076 ]	8.39154e+038	2.7466e+038	6.42534e+037	4.19577e+038	4.19577e+038
[ 3/2076 ]	1.08916e+039	3.3627e+038	8.62678e+037	5.44578e+038	5.44578e+038
[ 4/2076 ]	1.75598e+039	7.80197e+038	1.13372e+038	8.77991e+038	8.77991e+038
[ 5/2076 ]	2.36768e+039	8.05029e+038	1.93333e+038	1.18384e+039	1.18384e+039
[ 6/2076 ]	2.92305e+039	8.24616e+038	2.69248e+038	1.46152e+039	1.46152e+039
[ 7/2076 ]	3.3631e+039	7.78334e+038	3.38276e+038	1.68155e+039	1.68155e+039
[ 8/2076 ]	3.33531e+039	3.67325e+038	3.95115e+038	1.66766e+039	1.66766e+039
[ 9/2076 ]	3.28888e+039	3.46708e+038	3.93143e+038	1.64444e+039	1.64444e+039
[ 10/2076 ]	2.90013e+039	0	3.88745e+038	1.45007e+039	1.45007e+039
[ 11/2076 ]	2.55883e+039	0	3.41302e+038	1.27942e+039	1.27942e+039
[ 12/2076 ]	2.26479e+039	0	2.94038e+038	1.1324e+039	1.1324e+039
[ 1/2077 ]	2.01312e+039	0	2.51677e+038	1.00656e+039	1.00656e+039
[ 2/2077 ]	2.6868e+039	8.79404e+038	2.05726e+038	1.3434e+039	1.3434e+039
[ 3/2077 ]	3.48725e+039	1.07666e+039	2.76211e+038	1.74362e+039	1.74362e+039
[ 4/2077 ]	5.62228e+039	2.49802e+039	3.62992e+038	2.81114e+039	2.81114e+039
